City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
399,Whyalla,AU,2022-02-06 04:47:11,-33.0333,137.5833,89.49,19,29,9.22
400,Vostok,RU,2022-02-06 04:47:11,46.4856,135.8833,2.55,86,100,6.26
401,Antofagasta,CL,2022-02-06 04:44:11,-23.65,-70.4,63.68,77,24,2.44
402,Saint Anthony,US,2022-02-06 04:45:07,45.0205,-93.218,25.03,81,0,1.01
403,Bontang,ID,2022-02-06 04:47:12,0.1333,117.5,84.27,68,100,12.3
404,Kaitangata,NZ,2022-02-06 04:47:13,-46.2817,169.8464,55.92,58,27,7.05
405,Naze,JP,2022-02-06 04:47:13,28.3667,129.4833,54.52,62,98,14.25
406,Mana,GF,2022-02-06 04:47:14,5.6592,-53.7767,76.71,89,100,8.37
407,Kutum,SD,2022-02-06 04:47:14,14.2,24.6667,46.24,30,66,10.09
408,Kuching,MY,2022-02-06 04:47:15,1.55,110.3333,91.62,62,40,3.44
409,Lahat,ID,2022-02-06 04:43:20,-3.8,103.5333,75.47,94,100,3.0
410,The Pas,CA,2022-02-06 04:47:15,53.8251,-101.2541,-3.98,71,100,4.61
411,Jipijapa,EC,2022-02-06 04:47:16,-1.3333,-80.5833,72.9,92,88,2.93
412,La Ronge,CA,2022-02-06 04:47:16,55.1001,-105.2842,-3.75,71,100,1.14
413,Utete,TZ,2022-02-06 04:47:17,-7.986,38.758,76.3,81,100,3.11
414,Amboasary,MG,2022-02-06 04:47:17,-25.0333,46.3833,76.84,89,100,24.76
415,Ranong,TH,2022-02-06 04:47:18,9.9658,98.6348,85.93,53,85,6.71
416,Okakarara,NA,2022-02-06 04:47:18,-20.5833,17.4333,64.27,91,96,4.74
417,Moyale,KE,2022-02-06 04:47:19,3.5167,39.0584,72.63,28,99,4.65
418,Ginir,ET,2022-02-06 04:47:19,7.1333,40.7,64.42,18,17,3.18
419,Lovozero,RU,2022-02-06 04:47:20,68.005,35.0117,11.32,92,100,10.42
420,Mildura,AU,2022-02-06 04:47:20,-34.2,142.15,87.08,23,40,11.5
421,Nishihara,JP,2022-02-06 04:47:21,26.1842,127.7558,62.65,53,75,16.11
422,Marawi,PH,2022-02-06 04:47:21,7.9986,124.2928,72.64,59,59,8.7
423,Lompoc,US,2022-02-06 04:47:22,34.6391,-120.4579,57.51,80,0,4.61
424,Charters Towers,AU,2022-02-06 04:47:23,-20.1,146.2667,88.11,32,0,9.26
425,Santa Clara,CU,2022-02-06 04:47:23,22.4,-79.9667,64.06,88,1,4.61
426,Nemuro,JP,2022-02-06 04:47:24,43.3236,145.575,27.03,63,99,24.58
427,Sainte-Maxime,FR,2022-02-06 04:47:24,43.3,6.6333,46.44,67,0,5.61
428,Ust-Nera,RU,2022-02-06 04:47:25,64.5667,143.2,-13.88,79,40,1.3
429,Pisco,PE,2022-02-06 04:47:25,-13.7,-76.2167,68.05,88,0,4.61
430,Chiredzi,ZW,2022-02-06 04:47:26,-21.05,31.6667,69.8,88,76,8.72
431,Talnakh,RU,2022-02-06 04:47:26,69.4865,88.3972,-18.96,99,99,1.28
432,Palmares Do Sul,BR,2022-02-06 04:47:27,-30.2578,-50.5097,72.09,89,61,4.9
433,Acari,PE,2022-02-06 04:47:27,-15.4311,-74.6158,72.39,77,34,2.8
434,Cockburn Town,TC,2022-02-06 04:47:27,21.4612,-71.1419,76.01,66,0,18.05
435,Swan Hill,AU,2022-02-06 04:47:28,-35.3378,143.5544,85.03,21,15,12.88
436,Talas,TR,2022-02-06 04:47:28,38.6908,35.5538,18.27,86,20,4.61
437,Andenes,NO,2022-02-06 04:47:29,69.3143,16.1194,33.78,93,100,21.85
438,Kargil,IN,2022-02-06 04:47:29,34.5667,76.1,1.81,89,100,2.37
439,Ghanzi,BW,2022-02-06 04:47:30,-21.5667,21.7833,67.71,83,91,8.59
440,Yar-Sale,RU,2022-02-06 04:47:30,66.8333,70.8333,-16.44,100,91,4.14
441,Hvittingfoss,NO,2022-02-06 04:47:31,59.4833,10.0167,36.12,44,1,3.0
442,Eureka,US,2022-02-06 04:46:27,40.8021,-124.1637,45.21,86,6,2.59
443,Gobabis,NA,2022-02-06 04:47:32,-22.45,18.9667,67.03,78,100,6.69
444,Esperance,AU,2022-02-06 04:47:32,-33.8667,121.9,103.84,34,14,9.78
445,Alice Springs,AU,2022-02-06 04:43:31,-23.7,133.8833,83.75,24,0,9.22
446,Dalvik,IS,2022-02-06 04:47:33,65.9702,-18.5286,28.33,95,100,22.77
447,Los Alamos,US,2022-02-06 04:47:35,35.8881,-106.307,28.18,54,0,1.99
448,Matoury,GF,2022-02-06 04:47:36,4.8483,-52.3317,80.02,88,100,4.61
449,Leh,IN,2022-02-06 04:47:36,34.1667,77.5833,7.36,78,99,1.81
450,Rawson,AR,2022-02-06 04:47:37,-43.3002,-65.1023,59.72,57,75,12.1
451,Dubbo,AU,2022-02-06 04:47:29,-32.25,148.6167,78.93,36,75,14.97
452,Tignere,CM,2022-02-06 04:47:38,7.3667,12.65,59.05,23,1,2.75
453,La Palma,US,2022-02-06 04:47:38,33.8464,-118.0467,64.11,48,0,0.0
454,Mingshui,CN,2022-02-06 04:47:39,36.7167,117.5,37.98,26,100,2.21
455,Merauke,ID,2022-02-06 04:47:39,-8.4667,140.3333,86.02,67,100,8.55
456,Veraval,IN,2022-02-06 04:47:40,20.9,70.3667,71.78,53,1,4.47
457,Kismayo,SO,2022-02-06 04:47:40,-0.3582,42.5454,79.65,73,85,15.7
458,Raahe,FI,2022-02-06 04:47:41,64.6833,24.4833,25.2,90,6,12.12
459,Bani,DO,2022-02-06 04:47:41,18.2833,-70.3333,71.74,77,9,9.75
460,Parrita,CR,2022-02-06 04:47:42,9.5201,-84.3225,80.37,68,12,4.63
461,Portree,GB,2022-02-06 04:47:42,57.4129,-6.1942,42.85,91,99,24.87
462,Tiksi,RU,2022-02-06 04:47:43,71.6872,128.8694,-23.1,98,98,5.59
463,Paraiso,CR,2022-02-06 04:47:43,9.8383,-83.8656,65.26,89,29,3.2
464,Glubokiy,RU,2022-02-06 04:47:44,48.5217,40.3258,24.84,93,100,6.35
465,Yulara,AU,2022-02-06 04:47:33,-25.2406,130.9889,87.64,15,0,8.05
466,Beni Suef,EG,2022-02-06 04:47:45,29.0731,31.0979,46.94,83,0,2.01
467,Halmstad,SE,2022-02-06 04:47:45,56.6745,12.8568,43.14,94,100,11.5
468,Carutapera,BR,2022-02-06 04:47:46,-1.195,-46.02,75.36,93,100,5.06
469,Itoman,JP,2022-02-06 04:46:39,26.1247,127.6694,63.37,54,40,16.11
470,Shieli,KZ,2022-02-06 04:47:46,44.1667,66.75,36.16,78,100,16.71
471,Oksfjord,NO,2022-02-06 04:47:47,70.2396,22.3479,31.12,84,80,14.85
472,Chaohu,CN,2022-02-06 04:47:47,31.6,117.8667,41.11,35,100,12.66
473,Atambua,ID,2022-02-06 04:47:48,-9.1061,124.8925,82.96,66,26,6.55
474,Saint-Ambroise,CA,2022-02-06 04:47:48,48.5501,-71.3324,-5.31,99,49,1.1
475,Lata,PT,2022-02-06 04:47:49,40.1629,-8.3327,48.06,68,0,5.48
476,Tilichiki,RU,2022-02-06 04:47:50,60.4667,166.1,-6.52,79,2,8.52
477,Mezinovskiy,RU,2022-02-06 04:47:50,55.5042,40.3593,-3.84,100,100,4.83
478,Waterloo,CA,2022-02-06 04:47:51,43.4668,-80.5164,12.83,83,100,7.0
479,Guerrero Negro,MX,2022-02-06 04:46:14,27.9769,-114.0611,60.21,57,0,9.91
480,Richards Bay,ZA,2022-02-06 04:47:52,-28.783,32.0377,72.73,86,83,7.05
481,Cairns,AU,2022-02-06 04:47:38,-16.9167,145.7667,89.06,67,75,12.66
482,Gimli,CA,2022-02-06 04:47:53,50.6336,-96.9907,3.22,85,99,8.05
483,Turinsk,RU,2022-02-06 04:47:53,58.0458,63.696,13.26,91,100,4.29
484,Houston,US,2022-02-06 04:45:00,29.7633,-95.3633,40.87,67,0,1.99
485,Zaragoza,ES,2022-02-06 04:47:44,41.6561,-0.8773,40.01,61,0,5.99
486,Tessalit,ML,2022-02-06 04:47:54,20.1986,1.0114,57.16,18,24,10.07
487,Nuevo Progreso,MX,2022-02-06 04:47:55,23.1667,-97.95,52.59,54,0,2.82
488,Lagoa,PT,2022-02-06 04:47:55,39.05,-27.9833,58.86,75,3,16.82
489,Paris,FR,2022-02-06 04:46:03,48.8534,2.3488,47.17,86,100,8.01
490,Tarnogskiy Gorodok,RU,2022-02-06 04:47:56,60.4997,43.5761,11.37,97,100,3.56
491,Lhokseumawe,ID,2022-02-06 04:47:57,5.1801,97.1507,86.05,65,62,6.55
492,Ocumare Del Tuy,VE,2022-02-06 04:47:57,10.1165,-66.7761,77.13,98,29,3.09
493,Samarai,PG,2022-02-06 04:47:58,-10.6167,150.6667,85.03,73,100,10.6
494,Vancouver,CA,2022-02-06 04:46:30,49.2497,-123.1193,43.75,94,100,3.0
495,Tongchuan,CN,2022-02-06 04:47:58,35.0806,109.0897,28.72,84,100,8.48
496,Amga,RU,2022-02-06 04:47:59,60.8953,131.9608,-10.62,89,100,1.54
497,Barcelos,PT,2022-02-06 04:46:17,41.5388,-8.6151,47.84,76,22,5.08
498,Glendive,US,2022-02-06 04:48:00,47.1053,-104.7125,33.42,75,75,24.16
499,Bam,IR,2022-02-06 04:48:00,29.106,58.357,52.38,32,37,6.91
500,Teya,RU,2022-02-06 04:48:01,60.3778,92.6267,12.7,91,99,2.89
501,Kandrian,PG,2022-02-06 04:47:41,-6.2167,149.55,88.72,61,100,7.65
502,Pyaozerskiy,RU,2022-02-06 04:48:01,65.8333,31.1667,18.93,93,100,9.6
503,Ilheus,BR,2022-02-06 04:48:02,-14.7889,-39.0494,73.11,85,91,3.2
504,Roald,NO,2022-02-06 04:45:12,62.5833,6.1333,36.91,93,100,26.46
505,Wamba,NG,2022-02-06 04:48:03,8.9333,8.6,67.23,25,0,3.69
506,Soubre,CI,2022-02-06 04:48:03,5.7856,-6.6083,72.01,98,41,1.25
507,Sobolevo,RU,2022-02-06 04:48:04,54.4299,31.8996,30.58,92,97,11.16
508,Medicine Hat,CA,2022-02-06 04:48:04,50.0501,-110.6683,38.91,81,100,1.01
509,Miri,MY,2022-02-06 04:48:05,4.4148,114.0089,86.14,70,40,4.61
510,Boaco,NI,2022-02-06 04:48:05,12.4722,-85.6586,71.44,89,8,8.59
511,Monze,ZM,2022-02-06 04:48:06,-16.2833,27.4833,64.76,98,100,7.99
512,Okhotsk,RU,2022-02-06 04:48:06,59.3833,143.3,3.31,68,34,13.47
513,Altay,CN,2022-02-06 04:48:07,47.8667,88.1167,17.96,62,0,4.97
514,Vlore,AL,2022-02-06 04:48:07,40.4667,19.4897,50.86,71,95,6.15
515,Aanekoski,FI,2022-02-06 04:48:08,62.6946,25.818,26.67,98,50,5.95
516,Bethel,US,2022-02-06 04:43:53,41.3712,-73.414,18.48,66,0,5.75
517,Arrifes,PT,2022-02-06 04:48:08,37.7667,-25.7,58.23,88,40,12.66
518,Bonthe,SL,2022-02-06 04:48:09,7.5264,-12.505,74.3,88,28,1.32
519,San Policarpo,PH,2022-02-06 04:48:09,12.1791,125.5072,82.54,70,77,18.45
520,Coos Bay,US,2022-02-06 04:46:45,43.3665,-124.2179,46.99,100,0,4.61
521,Gazanjyk,TM,2022-02-06 04:48:10,39.2446,55.5154,37.96,70,100,5.53
522,Lar,IN,2022-02-06 04:48:11,26.2039,83.9717,61.99,64,0,5.28
523,Kigali,RW,2022-02-06 04:48:11,-1.95,30.0588,60.28,100,75,2.3
524,Tiznit,MA,2022-02-06 04:48:12,29.5833,-9.5,59.16,23,49,5.53
525,Vrangel,RU,2022-02-06 04:48:12,42.7297,133.0839,18.16,44,1,16.28
526,Tubuala,PA,2022-02-06 04:48:13,9.5167,-79.0333,77.32,78,10,13.24
527,Florestopolis,BR,2022-02-06 04:48:13,-22.8633,-51.3872,75.61,96,99,5.73
528,Shimsk,RU,2022-02-06 04:48:13,58.212,30.7127,30.13,91,100,7.29
529,Strezhevoy,RU,2022-02-06 04:48:14,60.7333,77.5889,17.58,96,100,5.37
530,Weiser,US,2022-02-06 04:48:14,44.251,-116.9693,29.48,85,81,3.15
531,Santa Isabel Do Rio Negro,BR,2022-02-06 04:48:15,-0.4139,-65.0192,74.57,91,100,2.06
532,Little Current,CA,2022-02-06 04:48:16,45.9793,-81.9248,23.09,94,100,11.88
533,Carbonia,IT,2022-02-06 04:48:16,39.1672,8.5222,50.0,83,100,6.06
534,Shimanovsk,RU,2022-02-06 04:48:17,52.0,127.7,7.74,68,75,6.02
535,Yerbogachen,RU,2022-02-06 04:48:17,61.2767,108.0108,13.89,91,100,5.3
536,Bolu,TR,2022-02-06 04:48:18,40.6667,31.5833,29.05,80,80,1.19
537,Banda Aceh,ID,2022-02-06 04:48:18,5.5577,95.3222,85.6,61,89,1.66
538,Padang,ID,2022-02-06 04:46:26,-0.9492,100.3543,87.85,79,100,1.01
539,Sandnessjoen,NO,2022-02-06 04:48:19,66.0217,12.6316,31.98,82,100,5.01
540,Panama City,PA,2022-02-06 04:45:17,8.9936,-79.5197,77.94,78,20,3.0
541,Raduzhnyy,RU,2022-02-06 04:48:20,62.0961,77.475,9.63,95,100,5.88
542,Asfi,MA,2022-02-06 04:48:20,32.2994,-9.2372,55.76,83,39,16.67
543,Novopokrovka,UA,2022-02-06 04:48:21,49.8425,36.5477,28.78,96,100,7.67
544,Mbarara,UG,2022-02-06 04:48:21,-0.608,30.65,64.83,78,100,1.74
545,Alofi,NU,2022-02-06 04:48:22,-19.0595,-169.9187,73.29,100,100,4.61
546,Tabatinga,BR,2022-02-06 04:48:22,-4.2525,-69.9381,73.49,100,40,2.3
547,Paducah,US,2022-02-06 04:48:23,37.0834,-88.6001,25.39,86,0,0.0
548,Nuuk,GL,2022-02-06 04:48:23,64.1835,-51.7216,5.61,85,100,0.0
549,Barra Do Garcas,BR,2022-02-06 04:48:24,-15.89,-52.2567,72.88,92,100,3.44
550,Asyut,EG,2022-02-06 04:47:39,27.181,31.1837,42.98,69,0,5.99
551,Abu Kamal,SY,2022-02-06 04:48:25,34.4506,40.9171,45.66,66,9,7.92
552,Brae,GB,2022-02-06 04:48:25,60.3964,-1.353,39.11,55,92,27.85
553,Constitucion,CL,2022-02-06 04:48:26,-35.3333,-72.4167,62.22,61,0,6.6
554,Hailar,CN,2022-02-06 04:48:26,49.2,119.7,6.49,78,99,7.74
555,Beringovskiy,RU,2022-02-06 04:48:27,63.05,179.3167,-12.39,95,66,12.3
556,Katangli,RU,2022-02-06 04:48:27,51.7102,143.2326,8.74,84,100,17.98
557,San Quintin,MX,2022-02-06 04:48:28,30.4833,-115.95,56.28,47,0,5.39
558,Praia Da Vitoria,PT,2022-02-06 04:48:28,38.7333,-27.0667,57.45,94,40,15.57
559,Zielona Gora,PL,2022-02-06 04:48:29,51.9355,15.5064,37.17,44,100,17.25
560,Meulaboh,ID,2022-02-06 04:44:49,4.1363,96.1285,85.06,63,87,5.59
561,Ciudad Bolivar,VE,2022-02-06 04:48:30,8.1222,-63.5497,78.28,70,88,12.62
562,Sofia,BG,2022-02-06 04:48:30,42.6975,23.3242,35.29,75,40,9.22
563,Hervey Bay,AU,2022-02-06 04:45:10,-25.2986,152.8535,82.51,60,48,24.99
564,Alabaster,US,2022-02-06 04:48:31,33.2443,-86.8164,33.73,78,0,0.0
565,Eyrarbakki,IS,2022-02-06 04:48:31,63.863,-21.1481,32.05,78,92,13.22
566,Okha,RU,2022-02-06 04:48:32,53.5739,142.9478,3.02,88,100,19.95
567,San Rafael Del Sur,NI,2022-02-06 04:48:32,11.8485,-86.4384,74.37,66,18,15.88
568,Clyde River,CA,2022-02-06 04:48:33,70.4692,-68.5914,-30.77,75,20,3.44
569,Madison,US,2022-02-06 04:48:34,34.7334,-86.5667,31.39,74,0,10.0
570,Camacha,PT,2022-02-06 04:48:34,33.0833,-16.3333,61.56,77,40,25.32
571,Luderitz,NA,2022-02-06 04:48:34,-26.6481,15.1594,66.25,82,87,3.47
572,Koumac,NC,2022-02-06 04:48:35,-20.5667,164.2833,77.41,94,100,6.62
573,Tommot,RU,2022-02-06 04:48:35,58.9564,126.2925,4.66,86,99,2.93
574,Ostrovnoy,RU,2022-02-06 04:48:36,68.0531,39.5131,13.35,82,100,28.61
575,Lumby,CA,2022-02-06 04:48:36,50.2498,-118.969,33.73,94,78,2.3
576,Orlik,RU,2022-02-06 04:48:37,52.5178,99.825,11.73,69,94,2.59
577,Petropavlovsk-Kamchatskiy,RU,2022-02-06 04:48:37,53.0452,158.6483,28.99,80,100,20.13
578,Margate,GB,2022-02-06 04:48:38,51.3813,1.3862,50.97,77,100,10.0
579,Sept-Iles,CA,2022-02-06 04:48:39,50.2001,-66.3821,-5.28,49,0,4.61
580,Rebrikha,RU,2022-02-06 04:48:39,53.0733,82.3408,13.17,90,20,5.91
581,Wanning,CN,2022-02-06 04:48:39,18.8003,110.3967,72.18,74,97,12.06
582,Ust-Kulom,RU,2022-02-06 04:48:40,61.6864,53.6902,4.26,95,36,5.26
583,Los Llanos De Aridane,ES,2022-02-06 04:48:41,28.6585,-17.9182,64.13,31,0,11.99
584,Black Forest,US,2022-02-06 04:48:41,39.0131,-104.7008,33.8,53,0,3.0
585,Nome,US,2022-02-06 04:48:42,64.5011,-165.4064,-0.33,60,0,3.44
586,Minas,UY,2022-02-06 04:48:42,-34.3759,-55.2377,63.52,90,82,8.97
587,Calama,CL,2022-02-06 04:48:43,-22.4667,-68.9333,48.69,23,0,10.36
588,Roseburg,US,2022-02-06 04:48:43,43.2165,-123.3417,45.18,89,0,0.0
589,Sangar,RU,2022-02-06 04:48:44,63.9242,127.4739,-26.55,95,100,4.99
590,Ambilobe,MG,2022-02-06 04:48:45,-13.2,49.05,77.49,86,99,3.33
591,Rio Gallegos,AR,2022-02-06 04:48:45,-51.6226,-69.2181,55.45,71,0,5.75
592,Ganzhou,CN,2022-02-06 04:48:46,28.8184,115.4327,41.14,74,100,6.02
593,Deputatskiy,RU,2022-02-06 04:48:19,69.3,139.9,-29.96,98,93,3.22
594,Valparaiso,CL,2022-02-06 04:48:46,-33.0393,-71.6273,66.47,77,0,4.61
595,Sterling,US,2022-02-06 04:48:47,39.0062,-77.4286,26.46,72,0,0.0
596,Bahia De Caraquez,EC,2022-02-06 04:48:47,-0.6,-80.4167,77.18,86,82,4.65
597,Semnan,IR,2022-02-06 04:48:48,35.5729,53.3971,31.84,55,20,2.3
598,Aleksandrovskiy Zavod,RU,2022-02-06 04:48:48,50.9237,117.9374,9.99,70,90,3.11
